,neg_word,pos_word,negative_affix,tokenizer,neg_bytes,neg_correct,pos_bytes,pos_correct,tokenizer_type
6291,illiterate,"""literate""",il,p50k_base,"['""', 'ill', 'iter', 'ate', '""']",Incorrect,"['""', 'liter', 'ate', '""']",Incorrect,byte_level_bpe
6292,illiterate,"""literate""",il,cl100k_base,"['""', 'ill', 'iterate', '""']",Incorrect,"['""', 'l', 'iterate', '""']",Incorrect,byte_level_bpe
6293,illiterate,"""literate""",il,roberta-base,"['""', 'ill', 'iter', 'ate', '""']",Incorrect,"['""', 'l', 'iterate', '""']",Incorrect,byte_level_bpe
6294,illiterate,"""literate""",il,xlnet-base-cased,"['""', 'il', 'literate', '""']",Correct,"['""', 'l', 'iterate', '""']",Incorrect,sentencepiece
6295,illiterate,"""literate""",il,google/flan-t5-xxl,"['""', 'il', 'liter', 'ate', '""']",Correct,"['""', 'l', 'iterate', '""']",Incorrect,sentencepiece
6296,illiterate,"""literate""",il,meta-llama/Llama-2-13b-chat-hf,"['""', 'ill', 'iter', 'ate', '""']",Incorrect,"['""', 'l', 'iterate', '""']",Incorrect,sentencepiece
6297,illiterate,"""literate""",il,albert-base-v2,"['""', 'il', 'liter', 'ate', '""']",Correct,"['""', 'l', 'iterate', '""']",Incorrect,sentencepiece
6298,illiterate,"""literate""",il,bert-base-uncased,"['""', 'ill', 'iter', 'ate', '""']",Incorrect,"['""', 'l', 'iterate', '""']",Incorrect,wordpiece
6299,illiterate,"""literate""",il,google/electra-base-discriminator,"['""', 'ill', 'iter', 'ate', '""']",Incorrect,"['""', 'l', 'iterate', '""']",Incorrect,wordpiece
6300,unlivable,"""livable""",un,gpt2,"['""', 'un', 'liv', 'able', '""']",Correct,"['""', 'liv', 'able', '""']",Incorrect,byte_level_bpe
6301,unlivable,"""livable""",un,p50k_base,"['""', 'un', 'liv', 'able', '""']",Correct,"['""', 'liv', 'able', '""']",Incorrect,byte_level_bpe
6302,unlivable,"""livable""",un,cl100k_base,"['""', 'un', 'liv', 'able', '""']",Correct,"['""', 'liv', 'able', '""']",Incorrect,byte_level_bpe
6303,unlivable,"""livable""",un,roberta-base,"['""', 'un', 'liv', 'able', '""']",Correct,"['""', 'liv', 'able', '""']",Incorrect,byte_level_bpe
6304,unlivable,"""livable""",un,xlnet-base-cased,"['""', 'un', 'liv', 'able', '""']",Correct,"['""', 'liv', 'able', '""']",Incorrect,sentencepiece
6305,unlivable,"""livable""",un,google/flan-t5-xxl,"['""', 'un', 'liv', 'able', '""']",Correct,"['""', 'liv', 'able', '""']",Incorrect,sentencepiece
6306,unlivable,"""livable""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'liv', 'able', '""']",Correct,"['""', 'liv', 'able', '""']",Incorrect,sentencepiece
6307,unlivable,"""livable""",un,albert-base-v2,"['""', 'un', 'liv', 'able', '""']",Correct,"['""', 'liv', 'able', '""']",Incorrect,sentencepiece
6308,unlivable,"""livable""",un,bert-base-uncased,"['""', 'un', 'li', 'vable', '""']",Correct,"['""', 'liv', 'able', '""']",Incorrect,wordpiece
6309,unlivable,"""livable""",un,google/electra-base-discriminator,"['""', 'un', 'li', 'vable', '""']",Correct,"['""', 'liv', 'able', '""']",Incorrect,wordpiece
6310,unliveried,"""liveried""",un,gpt2,"['""', 'un', 'l', 'iver', 'ied', '""']",Correct,"['""', 'l', 'iver', 'ied', '""']",Incorrect,byte_level_bpe
6311,unliveried,"""liveried""",un,p50k_base,"['""', 'un', 'l', 'iver', 'ied', '""']",Correct,"['""', 'l', 'iver', 'ied', '""']",Incorrect,byte_level_bpe
6312,unliveried,"""liveried""",un,cl100k_base,"['""', 'un', 'l', 'iver', 'ied', '""']",Correct,"['""', 'l', 'iver', 'ied', '""']",Incorrect,byte_level_bpe
6313,unliveried,"""liveried""",un,roberta-base,"['""', 'un', 'l', 'iver', 'ied', '""']",Correct,"['""', 'l', 'iver', 'ied', '""']",Incorrect,byte_level_bpe
6314,unliveried,"""liveried""",un,xlnet-base-cased,"['""', 'un', 'live', 'ried', '""']",Correct,"['""', 'l', 'iver', 'ied', '""']",Incorrect,sentencepiece
6315,unliveried,"""liveried""",un,google/flan-t5-xxl,"['""', 'un', 'live', 'ried', '""']",Correct,"['""', 'l', 'iver', 'ied', '""']",Incorrect,sentencepiece
6316,unliveried,"""liveried""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'liver', 'ied', '""']",Correct,"['""', 'l', 'iver', 'ied', '""']",Incorrect,sentencepiece
6317,unliveried,"""liveried""",un,albert-base-v2,"['""', 'un', 'live', 'ried', '""']",Correct,"['""', 'l', 'iver', 'ied', '""']",Incorrect,sentencepiece
6318,unliveried,"""liveried""",un,bert-base-uncased,"['""', 'un', 'li', 'ver', 'ied', '""']",Correct,"['""', 'l', 'iver', 'ied', '""']",Incorrect,wordpiece
6319,unliveried,"""liveried""",un,google/electra-base-discriminator,"['""', 'un', 'li', 'ver', 'ied', '""']",Correct,"['""', 'l', 'iver', 'ied', '""']",Incorrect,wordpiece
6320,unloaded,"""loaded""",un,gpt2,"['""', 'un', 'loaded', '""']",Correct,"['""', 'loaded', '""']",Incorrect,byte_level_bpe
6321,unloaded,"""loaded""",un,p50k_base,"['""', 'un', 'loaded', '""']",Correct,"['""', 'loaded', '""']",Incorrect,byte_level_bpe
6322,unloaded,"""loaded""",un,cl100k_base,"['""', 'un', 'loaded', '""']",Correct,"['""', 'loaded', '""']",Incorrect,byte_level_bpe
6323,unloaded,"""loaded""",un,roberta-base,"['""', 'un', 'loaded', '""']",Correct,"['""', 'loaded', '""']",Incorrect,byte_level_bpe
6324,unloaded,"""loaded""",un,xlnet-base-cased,"['""', 'un', 'loaded', '""']",Correct,"['""', 'loaded', '""']",Incorrect,sentencepiece
6325,unloaded,"""loaded""",un,google/flan-t5-xxl,"['""', 'un', 'loaded', '""']",Correct,"['""', 'loaded', '""']",Incorrect,sentencepiece
6326,unloaded,"""loaded""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'loaded', '""']",Correct,"['""', 'loaded', '""']",Incorrect,sentencepiece
6327,unloaded,"""loaded""",un,albert-base-v2,"['""', 'un', 'loaded', '""']",Correct,"['""', 'loaded', '""']",Incorrect,sentencepiece
6328,unloaded,"""loaded""",un,bert-base-uncased,"['""', 'un', 'loaded', '""']",Correct,"['""', 'loaded', '""']",Incorrect,wordpiece
6329,unloaded,"""loaded""",un,google/electra-base-discriminator,"['""', 'un', 'loaded', '""']",Correct,"['""', 'loaded', '""']",Incorrect,wordpiece
6330,loamless,"""loamy""",less,gpt2,"['""', 'lo', 'am', 'less', '""']",Correct,"['""', 'lo', 'amy', '""']",Incorrect,byte_level_bpe
6331,loamless,"""loamy""",less,p50k_base,"['""', 'lo', 'am', 'less', '""']",Correct,"['""', 'lo', 'amy', '""']",Incorrect,byte_level_bpe
6332,loamless,"""loamy""",less,cl100k_base,"['""', 'lo', 'am', 'less', '""']",Correct,"['""', 'lo', 'amy', '""']",Incorrect,byte_level_bpe
6333,loamless,"""loamy""",less,roberta-base,"['""', 'lo', 'am', 'less', '""']",Correct,"['""', 'lo', 'amy', '""']",Incorrect,byte_level_bpe
6334,loamless,"""loamy""",less,xlnet-base-cased,"['""', 'loa', 'm', 'less', '""']",Correct,"['""', 'lo', 'amy', '""']",Incorrect,sentencepiece
6335,loamless,"""loamy""",less,google/flan-t5-xxl,"['""', 'l', 'o', 'am', 'less', '""']",Correct,"['""', 'lo', 'amy', '""']",Incorrect,sentencepiece
6336,loamless,"""loamy""",less,meta-llama/Llama-2-13b-chat-hf,"['""', 'lo', 'am', 'less', '""']",Correct,"['""', 'lo', 'amy', '""']",Incorrect,sentencepiece
6337,loamless,"""loamy""",less,albert-base-v2,"['""', 'lo', 'am', 'less', '""']",Correct,"['""', 'lo', 'amy', '""']",Incorrect,sentencepiece
6338,loamless,"""loamy""",less,bert-base-uncased,"['""', 'lo', 'am', 'less', '""']",Correct,"['""', 'lo', 'amy', '""']",Incorrect,wordpiece
6339,loamless,"""loamy""",less,google/electra-base-discriminator,"['""', 'lo', 'am', 'less', '""']",Correct,"['""', 'lo', 'amy', '""']",Incorrect,wordpiece
6340,illogical,"""logical""",il,gpt2,"['""', 'ill', 'ogical', '""']",Incorrect,"['""', 'log', 'ical', '""']",Incorrect,byte_level_bpe
6341,illogical,"""logical""",il,p50k_base,"['""', 'ill', 'ogical', '""']",Incorrect,"['""', 'log', 'ical', '""']",Incorrect,byte_level_bpe
6342,illogical,"""logical""",il,cl100k_base,"['""', 'il', 'logical', '""']",Correct,"['""', 'logical', '""']",Incorrect,byte_level_bpe
6343,illogical,"""logical""",il,roberta-base,"['""', 'ill', 'ogical', '""']",Incorrect,"['""', 'logical', '""']",Incorrect,byte_level_bpe
6344,illogical,"""logical""",il,xlnet-base-cased,"['""', 'il', 'logical', '""']",Correct,"['""', 'logical', '""']",Incorrect,sentencepiece
6345,illogical,"""logical""",il,google/flan-t5-xxl,"['""', 'il', 'logical', '""']",Correct,"['""', 'logical', '""']",Incorrect,sentencepiece
6346,illogical,"""logical""",il,meta-llama/Llama-2-13b-chat-hf,"['""', 'il', 'log', 'ical', '""']",Correct,"['""', 'logical', '""']",Incorrect,sentencepiece
6347,illogical,"""logical""",il,albert-base-v2,"['""', 'il', 'logical', '""']",Correct,"['""', 'logical', '""']",Incorrect,sentencepiece
6348,illogical,"""logical""",il,bert-base-uncased,"['""', 'ill', 'ogical', '""']",Incorrect,"['""', 'logical', '""']",Incorrect,wordpiece
6349,illogical,"""logical""",il,google/electra-base-discriminator,"['""', 'ill', 'ogical', '""']",Incorrect,"['""', 'logical', '""']",Incorrect,wordpiece
6350,lossless,"""lossy""",less,gpt2,"['""', 'loss', 'less', '""']",Correct,"['""', 'loss', 'y', '""']",Incorrect,byte_level_bpe
6351,lossless,"""lossy""",less,p50k_base,"['""', 'loss', 'less', '""']",Correct,"['""', 'loss', 'y', '""']",Incorrect,byte_level_bpe
6352,lossless,"""lossy""",less,cl100k_base,"['""', 'loss', 'less', '""']",Correct,"['""', 'loss', 'y', '""']",Incorrect,byte_level_bpe
6353,lossless,"""lossy""",less,roberta-base,"['""', 'loss', 'less', '""']",Correct,"['""', 'loss', 'y', '""']",Incorrect,byte_level_bpe
6354,lossless,"""lossy""",less,xlnet-base-cased,"['""', 'loss', 'less', '""']",Correct,"['""', 'loss', 'y', '""']",Incorrect,sentencepiece
6355,lossless,"""lossy""",less,google/flan-t5-xxl,"['""', 'los', 's', 'less', '""']",Correct,"['""', 'loss', 'y', '""']",Incorrect,sentencepiece
6356,lossless,"""lossy""",less,meta-llama/Llama-2-13b-chat-hf,"['""', 'loss', 'less', '""']",Correct,"['""', 'loss', 'y', '""']",Incorrect,sentencepiece
6357,lossless,"""lossy""",less,albert-base-v2,"['""', 'los', 's', 'less', '""']",Correct,"['""', 'loss', 'y', '""']",Incorrect,sentencepiece
6358,lossless,"""lossy""",less,bert-base-uncased,"['""', 'loss', 'less', '""']",Correct,"['""', 'loss', 'y', '""']",Incorrect,wordpiece
6359,lossless,"""lossy""",less,google/electra-base-discriminator,"['""', 'loss', 'less', '""']",Correct,"['""', 'loss', 'y', '""']",Incorrect,wordpiece
6360,unloved,"""loved""",un,gpt2,"['""', 'un', 'l', 'oved', '""']",Correct,"['""', 'l', 'oved', '""']",Incorrect,byte_level_bpe
6361,unloved,"""loved""",un,p50k_base,"['""', 'un', 'l', 'oved', '""']",Correct,"['""', 'l', 'oved', '""']",Incorrect,byte_level_bpe
6362,unloved,"""loved""",un,cl100k_base,"['""', 'un', 'lo', 'ved', '""']",Correct,"['""', 'lo', 'ved', '""']",Incorrect,byte_level_bpe
6363,unloved,"""loved""",un,roberta-base,"['""', 'un', 'l', 'oved', '""']",Correct,"['""', 'lo', 'ved', '""']",Incorrect,byte_level_bpe
6364,unloved,"""loved""",un,xlnet-base-cased,"['""', 'un', 'loved', '""']",Correct,"['""', 'lo', 'ved', '""']",Incorrect,sentencepiece
6365,unloved,"""loved""",un,google/flan-t5-xxl,"['""', 'un', 'lov', 'e', 'd', '""']",Correct,"['""', 'lo', 'ved', '""']",Incorrect,sentencepiece
6366,unloved,"""loved""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'lo', 'ved', '""']",Correct,"['""', 'lo', 'ved', '""']",Incorrect,sentencepiece
6367,unloved,"""loved""",un,albert-base-v2,"['""', 'un', 'love', 'd', '""']",Correct,"['""', 'lo', 'ved', '""']",Incorrect,sentencepiece
6368,unloved,"""loved""",un,bert-base-uncased,"['""', 'un', 'lov', 'ed', '""']",Correct,"['""', 'lo', 'ved', '""']",Incorrect,wordpiece
6369,unloved,"""loved""",un,google/electra-base-discriminator,"['""', 'un', 'lov', 'ed', '""']",Correct,"['""', 'lo', 'ved', '""']",Incorrect,wordpiece
6370,unloving,"""loving""",un,gpt2,"['""', 'un', 'loving', '""']",Correct,"['""', 'loving', '""']",Incorrect,byte_level_bpe
6371,unloving,"""loving""",un,p50k_base,"['""', 'un', 'loving', '""']",Correct,"['""', 'loving', '""']",Incorrect,byte_level_bpe
6372,unloving,"""loving""",un,cl100k_base,"['""', 'un', 'lo', 'ving', '""']",Correct,"['""', 'lo', 'ving', '""']",Incorrect,byte_level_bpe
6373,unloving,"""loving""",un,roberta-base,"['""', 'un', 'loving', '""']",Correct,"['""', 'lo', 'ving', '""']",Incorrect,byte_level_bpe
6374,unloving,"""loving""",un,xlnet-base-cased,"['""', 'un', 'lov', 'ing', '""']",Correct,"['""', 'lo', 'ving', '""']",Incorrect,sentencepiece
6375,unloving,"""loving""",un,google/flan-t5-xxl,"['""', 'un', 'lov', 'ing', '""']",Correct,"['""', 'lo', 'ving', '""']",Incorrect,sentencepiece
6376,unloving,"""loving""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'lo', 'ving', '""']",Correct,"['""', 'lo', 'ving', '""']",Incorrect,sentencepiece
6377,unloving,"""loving""",un,albert-base-v2,"['""', 'un', 'lov', 'ing', '""']",Correct,"['""', 'lo', 'ving', '""']",Incorrect,sentencepiece
6378,unloving,"""loving""",un,bert-base-uncased,"['""', 'un', 'lov', 'ing', '""']",Correct,"['""', 'lo', 'ving', '""']",Incorrect,wordpiece
6379,unloving,"""loving""",un,google/electra-base-discriminator,"['""', 'un', 'lov', 'ing', '""']",Correct,"['""', 'lo', 'ving', '""']",Incorrect,wordpiece
6380,disloyal,"""loyal""",dis,gpt2,"['""', 'd', 'isl', 'oyal', '""']",Incorrect,"['""', 'l', 'oyal', '""']",Incorrect,byte_level_bpe
6381,disloyal,"""loyal""",dis,p50k_base,"['""', 'd', 'isl', 'oyal', '""']",Incorrect,"['""', 'l', 'oyal', '""']",Incorrect,byte_level_bpe
6382,disloyal,"""loyal""",dis,cl100k_base,"['""', 'dis', 'loy', 'al', '""']",Correct,"['""', 'loy', 'al', '""']",Incorrect,byte_level_bpe
6383,disloyal,"""loyal""",dis,roberta-base,"['""', 'd', 'isl', 'oyal', '""']",Incorrect,"['""', 'loy', 'al', '""']",Incorrect,byte_level_bpe
6384,disloyal,"""loyal""",dis,xlnet-base-cased,"['""', 'dis', 'loy', 'al', '""']",Correct,"['""', 'loy', 'al', '""']",Incorrect,sentencepiece
6385,disloyal,"""loyal""",dis,google/flan-t5-xxl,"['""', 'd', 'is', 'l', 'o', 'y', 'al', '""']",Incorrect,"['""', 'loy', 'al', '""']",Incorrect,sentencepiece
6386,disloyal,"""loyal""",dis,meta-llama/Llama-2-13b-chat-hf,"['""', 'dis', 'loy', 'al', '""']",Correct,"['""', 'loy', 'al', '""']",Incorrect,sentencepiece
6387,disloyal,"""loyal""",dis,albert-base-v2,"['""', 'dis', 'loy', 'al', '""']",Correct,"['""', 'loy', 'al', '""']",Incorrect,sentencepiece
6388,disloyal,"""loyal""",dis,bert-base-uncased,"['""', 'di', 'sl', 'oya', 'l', '""']",Incorrect,"['""', 'loy', 'al', '""']",Incorrect,wordpiece
6389,disloyal,"""loyal""",dis,google/electra-base-discriminator,"['""', 'di', 'sl', 'oya', 'l', '""']",Incorrect,"['""', 'loy', 'al', '""']",Incorrect,wordpiece
6390,unlubricated,"""lubricated""",un,gpt2,"['""', 'un', 'l', 'ubric', 'ated', '""']",Correct,"['""', 'l', 'ubric', 'ated', '""']",Incorrect,byte_level_bpe
6391,unlubricated,"""lubricated""",un,p50k_base,"['""', 'un', 'l', 'ubric', 'ated', '""']",Correct,"['""', 'l', 'ubric', 'ated', '""']",Incorrect,byte_level_bpe
6392,unlubricated,"""lubricated""",un,cl100k_base,"['""', 'un', 'l', 'ub', 'ric', 'ated', '""']",Correct,"['""', 'l', 'ub', 'ric', 'ated', '""']",Incorrect,byte_level_bpe
6393,unlubricated,"""lubricated""",un,roberta-base,"['""', 'un', 'l', 'ubric', 'ated', '""']",Correct,"['""', 'l', 'ub', 'ric', 'ated', '""']",Incorrect,byte_level_bpe
6394,unlubricated,"""lubricated""",un,xlnet-base-cased,"['""', 'un', 'lub', 'ric', 'ated', '""']",Correct,"['""', 'l', 'ub', 'ric', 'ated', '""']",Incorrect,sentencepiece
6395,unlubricated,"""lubricated""",un,google/flan-t5-xxl,"['""', 'un', 'lub', 'ric', 'ated', '""']",Correct,"['""', 'l', 'ub', 'ric', 'ated', '""']",Incorrect,sentencepiece
6396,unlubricated,"""lubricated""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'lub', 'ric', 'ated', '""']",Correct,"['""', 'l', 'ub', 'ric', 'ated', '""']",Incorrect,sentencepiece
6397,unlubricated,"""lubricated""",un,albert-base-v2,"['""', 'un', 'lub', 'ric', 'ated', '""']",Correct,"['""', 'l', 'ub', 'ric', 'ated', '""']",Incorrect,sentencepiece
6398,unlubricated,"""lubricated""",un,bert-base-uncased,"['""', 'un', 'lub', 'rica', 'ted', '""']",Correct,"['""', 'l', 'ub', 'ric', 'ated', '""']",Incorrect,wordpiece
6399,unlubricated,"""lubricated""",un,google/electra-base-discriminator,"['""', 'un', 'lub', 'rica', 'ted', '""']",Correct,"['""', 'l', 'ub', 'ric', 'ated', '""']",Incorrect,wordpiece
6400,unlucky,"""lucky""",un,gpt2,"['""', 'un', 'l', 'ucky', '""']",Correct,"['""', 'l', 'ucky', '""']",Incorrect,byte_level_bpe
6401,unlucky,"""lucky""",un,p50k_base,"['""', 'un', 'l', 'ucky', '""']",Correct,"['""', 'l', 'ucky', '""']",Incorrect,byte_level_bpe
6402,unlucky,"""lucky""",un,cl100k_base,"['""', 'un', 'l', 'ucky', '""']",Correct,"['""', 'l', 'ucky', '""']",Incorrect,byte_level_bpe
6403,unlucky,"""lucky""",un,roberta-base,"['""', 'un', 'l', 'ucky', '""']",Correct,"['""', 'l', 'ucky', '""']",Incorrect,byte_level_bpe
6404,unlucky,"""lucky""",un,xlnet-base-cased,"['""', 'un', 'lucky', '""']",Correct,"['""', 'l', 'ucky', '""']",Incorrect,sentencepiece
6405,unlucky,"""lucky""",un,google/flan-t5-xxl,"['""', 'un', 'luck', 'y', '""']",Correct,"['""', 'l', 'ucky', '""']",Incorrect,sentencepiece
6406,unlucky,"""lucky""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'l', 'ucky', '""']",Correct,"['""', 'l', 'ucky', '""']",Incorrect,sentencepiece
6407,unlucky,"""lucky""",un,albert-base-v2,"['""', 'un', 'lucky', '""']",Correct,"['""', 'l', 'ucky', '""']",Incorrect,sentencepiece
6408,unlucky,"""lucky""",un,bert-base-uncased,"['""', 'un', 'lu', 'cky', '""']",Correct,"['""', 'l', 'ucky', '""']",Incorrect,wordpiece
6409,unlucky,"""lucky""",un,google/electra-base-discriminator,"['""', 'un', 'lu', 'cky', '""']",Correct,"['""', 'l', 'ucky', '""']",Incorrect,wordpiece
6410,unmade,"""made""",un,gpt2,"['""', 'un', 'made', '""']",Correct,"['""', 'made', '""']",Incorrect,byte_level_bpe
6411,unmade,"""made""",un,p50k_base,"['""', 'un', 'made', '""']",Correct,"['""', 'made', '""']",Incorrect,byte_level_bpe
6412,unmade,"""made""",un,cl100k_base,"['""', 'un', 'made', '""']",Correct,"['""', 'made', '""']",Incorrect,byte_level_bpe
6413,unmade,"""made""",un,roberta-base,"['""', 'un', 'made', '""']",Correct,"['""', 'made', '""']",Incorrect,byte_level_bpe
6414,unmade,"""made""",un,xlnet-base-cased,"['""', 'un', 'made', '""']",Correct,"['""', 'made', '""']",Incorrect,sentencepiece
6415,unmade,"""made""",un,google/flan-t5-xxl,"['""', 'un', 'made', '""']",Correct,"['""', 'made', '""']",Incorrect,sentencepiece
6416,unmade,"""made""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'made', '""']",Correct,"['""', 'made', '""']",Incorrect,sentencepiece
6417,unmade,"""made""",un,albert-base-v2,"['""', 'un', 'made', '""']",Correct,"['""', 'made', '""']",Incorrect,sentencepiece
6418,unmade,"""made""",un,bert-base-uncased,"['""', 'un', 'made', '""']",Correct,"['""', 'made', '""']",Incorrect,wordpiece
6419,unmade,"""made""",un,google/electra-base-discriminator,"['""', 'un', 'made', '""']",Correct,"['""', 'made', '""']",Incorrect,wordpiece
6420,antimagnetic,"""magnetic""",anti,gpt2,"['""', 'ant', 'im', 'agnetic', '""']",Incorrect,"['""', 'mag', 'netic', '""']",Incorrect,byte_level_bpe
6421,antimagnetic,"""magnetic""",anti,p50k_base,"['""', 'ant', 'im', 'agnetic', '""']",Incorrect,"['""', 'mag', 'netic', '""']",Incorrect,byte_level_bpe
6422,antimagnetic,"""magnetic""",anti,cl100k_base,"['""', 'ant', 'im', 'agnetic', '""']",Incorrect,"['""', 'm', 'agnetic', '""']",Incorrect,byte_level_bpe
6423,antimagnetic,"""magnetic""",anti,roberta-base,"['""', 'ant', 'im', 'agnetic', '""']",Incorrect,"['""', 'm', 'agnetic', '""']",Incorrect,byte_level_bpe
6424,antimagnetic,"""magnetic""",anti,xlnet-base-cased,"['""', 'anti', 'magnetic', '""']",Correct,"['""', 'm', 'agnetic', '""']",Incorrect,sentencepiece
6425,antimagnetic,"""magnetic""",anti,google/flan-t5-xxl,"['""', 'ant', 'im', 'agne', 'tic', '""']",Incorrect,"['""', 'm', 'agnetic', '""']",Incorrect,sentencepiece
6426,antimagnetic,"""magnetic""",anti,meta-llama/Llama-2-13b-chat-hf,"['""', 'ant', 'im', 'agnet', 'ic', '""']",Incorrect,"['""', 'm', 'agnetic', '""']",Incorrect,sentencepiece
6427,antimagnetic,"""magnetic""",anti,albert-base-v2,"['""', 'anti', 'magnetic', '""']",Correct,"['""', 'm', 'agnetic', '""']",Incorrect,sentencepiece
6428,antimagnetic,"""magnetic""",anti,bert-base-uncased,"['""', 'anti', 'ma', 'gne', 'tic', '""']",Correct,"['""', 'm', 'agnetic', '""']",Incorrect,wordpiece
